word,root,rule,base
miabily,abily,mi~,abily
mihorirana,horirana,mi~,horirana
misalisaly,salisaly,mi~,salisaly
miabo,abo,mi~,abo
mihoro,horo,mi~,horo
misalobona,salobona,mi~,salobona
miaboabo,abo,mi~,aboabo
mihorohoro,horohoro,mi~,horohoro
misaloke,saloke,mi~,saloke
miada,ada,mi~,ada
mihorona,horona,mi~,horona
misalondo,salondo,mi~,salondo
miadala,adala,mi~,adala
mihororoky,hororoky,mi~,hororoky
misalondona,salondona,mi~,salondona
miadaladala,adala,mi~,adaladala
mihosy,hosy,mi~,hosy
misalotra,salotra,mi~,salotra
miadana,adana,mi~,adana
mihosina,hosina,mi~,hosina
misalovana,salovana,mi~,salovana
miadanadana,danadana,mi~,adanadana
mihosinkosina,hosina,mi~,hosinkosina
misamaka,samaka,mi~,samaka
miady,ady,mi~,ady
mihosotra,hosotra,mi~,hosotra
misambasamba,sambasamba,mi~,sambasamba
miadidy,adidy,mi~,adidy
mihosotse,hosotse,mi~,hosotse
misambatra,sambatra,mi~,sambatra
miadina,adina,mi~,adina
mihota,hota,mi~,hota
misamboady,samboady,mi~,samboady
miado,ado,mi~,ado
mihotakotaka,hotakotaka,mi~,hotakotaka
misamboara,samboara,mi~,samboara
miadokadoka,adokadoka,mi~,adokadoka
mihotana,hotana,mi~,hotana
misamboaravoara,samboaravoara,mi~,samboaravoara
miadonadona,adonadona,mi~,adonadona
mihotiky,hotiky,mi~,hotiky
misamboritra,samboritra,mi~,samboritra
miadra,adra,mi~,adra
mihotikotiky,hotikotiky,mi~,hotikotiky
misambotra,sambotra,mi~,sambotra
miadrao,adrao,mi~,adrao
mihoto,hoto,mi~,hoto
misambotry,sambotry,mi~,sambotry
miafa,afa,mi~,afa
mihotohoto,hotohoto,mi~,hotohoto
misamoimoina,samoina,mi~,samoimoina
miafaka,afaka,mi~,afaka
mihotraka,hotraka,mi~,hotraka
misamoina,samoina,mi~,samoina
miafake,afake,mi~,afake
mihotro,hotro,mi~,hotro
misamonina,samonina,mi~,samonina
miafana,afana,mi~,afana
mihotsaka,hotsaka,mi~,hotsaka
misamontitra,samontitra,mi~,samontitra
miafatrafatra,afatrafatra,mi~,afatrafatra
mihotsoke,hotsoke,mi~,hotsoke
misamontotra,montotra,mi~,samontotra
miafy,afy,mi~,afy
mihovihovy,hovihovy,mi~,hovihovy
misamosy,samosy,mi~,samosy
miafina,afina,mi~,afina
mihovitra,hovitra,mi~,hovitra
misampa,sampa,mi~,sampa
miafinafina,afina,mi~,afinafina
mihovitrovitra,hovitrovitra,mi~,hovitrovitra
misampana,sampana,mi~,sampana
miafitra,afitra,mi~,afitra
mihovotrovotra,hovotrovotra,mi~,hovotrovotra
misampe,sampe,mi~,sampe
miafokafoka,afokafoka,mi~,afokafoka
mihozana,hozana,mi~,hozana
misampy,sampy,mi~,sampy
miafona,afona,mi~,afona
mihozangozana,hozangozana,mi~,hozangozana
misampina,sampina,mi~,sampina
miafonafona,afonafona,mi~,afonafona
mihozatra,hozatra,mi~,hozatra
misampontina,fontina,mi~,sampontina
miahana,ahana,mi~,ahana
mihozo,hozo,mi~,hozo
misampotina,sampotina,mi~,sampotina
miahanahana,ahana,mi~,ahanahana
mihozohozo,hozohozo,mi~,hozohozo
misanaka,sanaka,mi~,sanaka
miahao,ahao,mi~,ahao
mihozongozona,hozongozona,mi~,hozongozona
misanasana,sanasana,mi~,sanasana
miahatra,ahatra,mi~,ahatra
miiba,iba,mi~,iba
misanda,sanda,mi~,sanda
miahy,ahy,mi~,ahy
miily,ily,mi~,ily
misandoka,sandoka,mi~,sandoka
miahiahy,ahy,mi~,ahiahy
miilika,ilika,mi~,ilika
misandoke,sandoke,mi~,sandoke
miahoaho,ahoaho,mi~,ahoaho
miisa,isa,mi~,isa
misandrahaka,sandrahaka,mi~,sandrahaka
miahona,ahona,mi~,ahona
miisake,isake,mi~,isake
misandratra,sandratra,mi~,sandratra
miahonahona,ahonahona,mi~,ahonahona
misandratsandratra,sandratra,mi~,sandratsandratra
miahotra,ahotra,mi~,ahotra
miitatra,itatra,mi~,itatra
misandry,sandry,mi~,sandry
miahotrahotra,ahotra,mi~,ahotrahotra
miiva,iva,mi~,iva
misanehaka,sanehaka,mi~,sanehaka
miaika,aika,mi~,aika
mijabajaba,jaba,mi~,jabajaba
misanga,sanga,mi~,sanga
miaiky,aiky,mi~,aiky
mijabaka,jabaka,mi~,jabaka
misangaingy,sangaingy,mi~,sangaingy
miaina,aina,mi~,aina
mijabely,jabely,mi~,jabely
misangasanga,sangasanga,mi~,sangasanga
miainaina,aina,mi~,ainaina
mijabo,jabo,mi~,jabo
misangatoke,sangatoke,mi~,sangatoke
miainga,ainga,mi~,ainga
mijadina,jadina,mi~,jadina
misangazona,sangazona,mi~,sangazona
miaingiaingy,aingiaingy,mi~,aingiaingy
mijadona,jadona,mi~,jadona
misangeloka,heloka,mi~,sangeloka
miainginaingina,ainginaingina,mi~,ainginaingina
mijafajafa,jafajafa,mi~,jafajafa
misangerina,sangerina,mi~,sangerina
miaingitra,aingitra,mi~,aingitra
mijahidy,jahidy,mi~,jahidy
misangy,sangy,mi~,sangy
miaingitraingitra,aingitraingitra,mi~,aingitraingitra
mijaijay,jaijay,mi~,jaijay
misangisangy,sangy,mi~,sangisangy
miaisiaisy,aisiaisy,mi~,aisiaisy
mijaiko,jaiko,mi~,jaiko
misangodina,sangodina,mi~,sangodina
miaisotra,aisotra,mi~,aisotra
mijaikojaiko,jaiko,mi~,jaikojaiko
misangodingodina,sangodina,mi~,sangodingodina
miajokajoka,ajokajoka,mi~,ajokajoka
mijaingy,jaingy,mi~,jaingy
misangoeja,sangoeja,mi~,sangoeja
miaka,aka,mi~,aka
mijaingijaingy,jaingijaingy,mi~,jaingijaingy
misangongo,sangongo,mi~,sangongo
miakaka,kaka,mi~,akaka
mijajajaja,jaja,mi~,jajajaja
misangory,sangory,mi~,sangory
miakana,akana,mi~,akana
mijajaka,jajaka,mi~,jajaka
misangotra,sangotra,mi~,sangotra
miakanakana,akana,mi~,akanakana
mijajirika,jajirika,mi~,jajirika
misanjake,sanjake,mi~,sanjake
miakanga,akanga,mi~,akanga
mijaka,jaka,mi~,jaka
misanjo,sanjo,mi~,sanjo
miakanjo,akanjo,mi~,akanjo
mijakojako,jakojako,mi~,jakojako
misantatra,santatra,mi~,santatra
miakatra,akatra,mi~,akatra
mijakoko,jakoko,mi~,jakoko
misaoka,saoka,mi~,saoka
miakatse,akatse,mi~,akatse
mijakoretra,jakoretra,mi~,jakoretra
misaona,saona,mi~,saona
miake,ake,mi~,ake
mijalajala,jalajala,mi~,jalajala
misaosao,saosao,mi~,saosao
miakenje,akenje,mi~,akenje
mijale,jale,mi~,jale
misaotra,saotra,mi~,saotra
miako,ako,mi~,ako
mijaly,jaly,mi~,jaly
misaotsaotra,saotra,mi~,saotsaotra
miakoriasa,akoriasa,mi~,akoriasa
mijamoka,jamoka,mi~,jamoka
misapaoritra,sapaoritra,mi~,sapaoritra
miakotso,akotso,mi~,akotso
mijananaika,jananaika,mi~,jananaika
misara,sara,mi~,sara
miala,ala,mi~,ala
mijananaka,jananaka,mi~,jananaka
misaraka,saraka,mi~,saraka
mialaka,alaka,mi~,alaka
mijanga,janga,mi~,janga
misarakakoake,sarakakoake,mi~,sarakakoake
mialanalana,alanalana,mi~,alanalana
mijangaholo,jangaholo,mi~,jangaholo
misarake,sarake,mi~,sarake
miale,ale,mi~,ale
mijangajanga,janga,mi~,jangajanga
misarandra,sarandra,mi~,sarandra
mialikalika,alika,mi~,alikalika
mijano,jano,mi~,jano
misarandrana,sarandrana,mi~,sarandrana
mialimbolo,alimbolo,mi~,alimbolo
mijanona,janona,mi~,janona
misarangaranga,sarangaranga,mi~,sarangaranga
mialina,alina,mi~,alina
mijanonjanona,janona,mi~,janonjanona
misarangotra,sarangotra,mi~,sarangotra
mialo,alo,mi~,alo
mijao,jao,mi~,jao
misaratsaraka,saraka,mi~,saratsaraka
mialoka,aloka,mi~,aloka
mijapy,japy,mi~,japy
misarebaka,sarebaka,mi~,sarebaka
mialokaloka,aloka,mi~,alokaloka
mijaradona,jadona,mi~,jaradona
misareraka,sareraka,mi~,sareraka
mialoke,aloke,mi~,aloke
mijaridina,jaridina,mi~,jaridina
misary,sary,mi~,sary
mialona,alona,mi~,alona
mijarika,jarika,mi~,jarika
misariaka,sariaka,mi~,sariaka
mialotry,alotry,mi~,alotry
mijaroboka,roboka,mi~,jaroboka
misarika,sarika,mi~,sarika
miamanamana,amanamana,mi~,amanamana
mijefijefy,jefy,mi~,jefijefy
misarike,sarike,mi~,sarike
miambaka,ambaka,mi~,ambaka
mijeho,jeho,mi~,jeho
misariko,sariko,mi~,sariko
miambakambaka,ambaka,mi~,ambakambaka
mijehojeho,jeho,mi~,jehojeho
misarimbo,sarimbo,mi~,sarimbo
miambakavaka,ambaka,mi~,ambakavaka
mijejajeja,jejajeja,mi~,jejajeja
misarinto,sarinto,mi~,sarinto
miambalambala,ambalambala,mi~,ambalambala
mijejaka,jejaka,mi~,jejaka
misarintona,rintona,mi~,sarintona
miambane,ambane,mi~,ambane
mijejijejy,jejijejy,mi~,jejijejy
misariraka,sariraka,mi~,sariraka
miambany,ambany,mi~,ambany
mijejojejo,jejo,mi~,jejojejo
misariry,sariry,mi~,sariry
miambatra,ambatra,mi~,ambatra
mijeky,jeky,mi~,jeky
misaritaka,saritaka,mi~,saritaka
miambatrambatra,ambatra,mi~,ambatrambatra
mijenoky,jenoky,mi~,jenoky
misarivy,sarivy,mi~,sarivy
miambe,ambe,mi~,ambe
mijery,jery,mi~,jery
misaro,saro,mi~,saro
miambezo,vezo,mi~,ambezo
mijy,jy,mi~,jy
misarombaka,sarombaka,mi~,sarombaka
miambina,ambina,mi~,ambina
mijidina,jidina,mi~,jidina
misarona,sarona,mi~,sarona
miambony,ambony,mi~,ambony
mijifajifa,jifa,mi~,jifajifa
misarongatra,sarongatra,mi~,sarongatra
miamitramy,amitramy,mi~,amitramy
mijihijihy,jihijihy,mi~,jihijihy
misarory,sarory,mi~,sarory
miamoke,amoke,mi~,amoke
mijihina,jihina,mi~,jihina
misaroro,saroro,mi~,saroro
mijihinjihina,jihinjihina,mi~,jihinjihina
misarotro,sarotro,mi~,sarotro
miampanampana,ampanampana,mi~,ampanampana
mijijy,jijy,mi~,jijy
misasa,sasa,mi~,sasa
miampanga,ampanga,mi~,ampanga
mijijijijy,jijijijy,mi~,jijijijy
misasaka,sasaka,mi~,sasaka
miampangalainga,ampangalainga,mi~,ampangalainga
mijilajila,jilajila,mi~,jilajila
misasake,sasake,mi~,sasake
miampango,ampango,mi~,ampango
mijinijiny,jinijiny,mi~,jinijiny
misasasasa,sasasasa,mi~,sasasasa
miampatra,ampatra,mi~,ampatra
mijininika,jininika,mi~,jininika
misasatra,sasatra,mi~,sasatra
miampatse,ampatse,mi~,ampatse
mijinja,jinja,mi~,jinja
misasy,sasy,mi~,sasy
miampe,ampe,mi~,ampe
mijirajira,jirajira,mi~,jirajira
misaso,saso,mi~,saso
miampy,ampy,mi~,ampy
mijirika,jirika,mi~,jirika
misasosaso,saso,mi~,sasosaso
miampify,ampify,mi~,ampify
mijoaka,joaka,mi~,joaka
misata,sata,mi~,sata
miampirina,ampirina,mi~,ampirina
mijoalajoala,joalajoala,mi~,joalajoala
misatasata,sata,mi~,satasata
miampitra,ampitra,mi~,ampitra
mijobona,jobona,mi~,jobona
misatrana,satrana,mi~,satrana
miampoka,ampoka,mi~,ampoka
mijofo,jofo,mi~,jofo
misatrasatra,satrasatra,mi~,satrasatra
miana,ana,mi~,ana
mijohy,johy,mi~,johy
misatry,satry,mi~,satry
mianaka,anaka,mi~,anaka
mijohijohy,johijohy,mi~,johijohy
misatrisatry,satry,mi~,satrisatry
mianakavy,anakavy,mi~,anakavy
mijoy,joy,mi~,joy
misatroka,satroka,mi~,satroka
mianake,anake,mi~,anake
mijoijoy,joy,mi~,joijoy
misatrotroka,satrotroka,mi~,satrotroka
mianaky,anaky,mi~,anaky
mijojo,jojo,mi~,jojo
misatsoke,satsoke,mi~,satsoke
mianatra,anatra,mi~,anatra
mijojojojo,jojo,mi~,jojojojo
misava,sava,mi~,sava
mianatse,anatse,mi~,anatse
mijokaiky,jokaiky,mi~,jokaiky
misavasava,savasava,mi~,savasava
mianatsimo,atsimo,mi~,anatsimo
mijokajoka,jokajoka,mi~,jokajoka
misavembena,savembena,mi~,savembena
mianavaratra,avaratra,mi~,anavaratra
mijokojoko,joko,mi~,jokojoko
misavenavena,savenavena,mi~,savenavena
miandalana,lalana,mi~,andalana
mijokoke,jokoke,mi~,jokoke
misaveravera,saveravera,mi~,saveravera
mijolo,jolo,mi~,jolo
misavika,savika,mi~,savika
miandany,lany,mi~,andany
mijoloka,joloka,mi~,joloka
misavily,savily,mi~,savily
miandevo,andevo,mi~,andevo
mijolonjolona,jolonjolona,mi~,jolonjolona
misavilivily,savilivily,mi~,savilivily
miandra,andra,mi~,andra
mijonetra,jonetra,mi~,jonetra
misavo,savo,mi~,savo
miandraikitra,andraikitra,mi~,andraikitra
mijongijongy,jongijongy,mi~,jongijongy
misavoamboana,savoana,mi~,savoamboana
miandraka,andraka,mi~,andraka
mijongojongo,jongojongo,mi~,jongojongo
misavoana,savoana,mi~,savoana
miandranandrana,andranandrana,mi~,andranandrana
mijonjona,jonjona,mi~,jonjona
misavoretaka,savoretaka,mi~,savoretaka
miandrandra,andrandra,mi~,andrandra
mijononoka,jononoka,mi~,jononoka
misavoritaka,savoritaka,mi~,savoritaka
miandravana,andravana,mi~,andravana
mijorefo,jorefo,mi~,jorefo
misavorovoro,savorovoro,mi~,savorovoro
miandry,andry,mi~,andry
mijoretra,joretra,mi~,joretra
misavovoka,savovoka,mi~,savovoka
miandriana,andriana,mi~,andriana
mijoro,joro,mi~,joro
misavovona,savovona,mi~,savovona
mijoroboka,joroboka,mi~,joroboka
misazy,sazy,mi~,sazy
miandrovondrovo,androvo,mi~,androvondrovo
mijosy,josy,mi~,josy
misazoka,sazoka,mi~,sazoka
miangaly,angaly,mi~,angaly
mikabaka,kabaka,mi~,kabaka
misebiseby,sebiseby,mi~,sebiseby
miangana,angana,mi~,angana
mikabary,kabary,mi~,kabary
misedisedy,sedisedy,mi~,sedisedy
mianganga,anganga,mi~,anganga
mikabedy,bedy,mi~,kabedy
misedra,sedra,mi~,sedra
miangano,angano,mi~,angano
mikaboke,kaboke,mi~,kaboke
misefaka,sefaka,mi~,sefaka
miangatra,angatra,mi~,angatra
mikadaha,kadaha,mi~,kadaha
misefosefo,sefosefo,mi~,sefosefo
miangavy,angavy,mi~,angavy
mikady,kady,mi~,kady
misehaka,sehaka,mi~,sehaka
miangelongelona,angelongelona,mi~,angelongelona
mikafana,kafana,mi~,kafana
misehaseha,sehaseha,mi~,sehaseha
miangentsana,angentsana,mi~,angentsana
mikafankafana,kafana,mi~,kafankafana
misehatra,sehatra,mi~,sehatra
miangeso,angeso,mi~,angeso
mikafara,kafara,mi~,kafara
miseho,seho,mi~,seho
miangesongeso,angesongeso,mi~,angesongeso
mikafiry,kafiry,mi~,kafiry
misehoseho,seho,mi~,sehoseho
miangy,angy,mi~,angy
mikaforo,kaforo,mi~,kaforo
misehotra,sehotra,mi~,sehotra
miangiangy,angiangy,mi~,angiangy
mikaforoforo,kaforo,mi~,kaforoforo
miselaka,selaka,mi~,selaka
miangitrangitra,angitrangitra,mi~,angitrangitra
mikahankahana,kahankahana,mi~,kahankahana
miselatra,selatra,mi~,selatra
miangoango,angoango,mi~,angoango
mikahonkahona,kahonkahona,mi~,kahonkahona
miselisely,selisely,mi~,selisely
miangola,angola,mi~,angola
mikaika,kaika,mi~,kaika
miselontselona,selontselona,mi~,selontselona
miangona,angona,mi~,angona
mikaikaika,kaika,mi~,kaikaika
miseloselo,seloselo,mi~,seloselo
miangongo,angongo,mi~,angongo
mikaiky,kaiky,mi~,kaiky
miselotselotra,selotselotra,mi~,selotselotra
miangosoly,angosoly,mi~,angosoly
mikainkona,kainkona,mi~,kainkona
misembana,sembana,mi~,sembana
miangoty,angoty,mi~,angoty
mikajakaja,kajakaja,mi~,kajakaja
misembo,sembo,mi~,sembo
miangotingoty,angoty,mi~,angotingoty
mikajy,kajy,mi~,kajy
misempotra,sempotra,mi~,sempotra
miangoze,angoze,mi~,angoze
mikajikajy,kajy,mi~,kajikajy
misendaka,sendaka,mi~,sendaka
mianiana,aniana,mi~,aniana
mikaka,kaka,mi~,kaka
misendoatra,sendoatra,mi~,sendoatra
mianiany,aniany,mi~,aniany
mikakaka,kakaka,mi~,kakaka
misendrasendra,sendra,mi~,sendrasendra
mianika,anika,mi~,anika
mikakakaka,kakakaka,mi~,kakakaka
misenge,senge,mi~,senge
mianike,anike,mi~,anike
mikalamina,kalamina,mi~,kalamina
misenotsenoka,senotsenoka,mi~,senotsenoka
mianina,anina,mi~,anina
mikaleva,kaleva,mi~,kaleva
misentana,sentana,mi~,sentana
mianinanina,anina,mi~,aninanina
mikaly,kaly,mi~,kaly
misento,sento,mi~,sento
mianja,anja,mi~,anja
mikalita,kalita,mi~,kalita
misentse,sentse,mi~,sentse
mianjady,anjady,mi~,anjady
mikalo,kalo,mi~,kalo
misera,sera,mi~,sera
mianjaika,anjaika,mi~,anjaika
mikalokalo,kalo,mi~,kalokalo
miserana,serana,mi~,serana
mianjake,anjake,mi~,anjake
mikama,kama,mi~,kama
misere,sere,mi~,sere
mianjona,anjona,mi~,anjona
mikamaosy,kamaosy,mi~,kamaosy
misesy,sesy,mi~,sesy
mianjonanjona,anjonanjona,mi~,anjonanjona
mikambana,kambana,mi~,kambana
misesika,sesika,mi~,sesika
miankandrefana,andrefana,mi~,ankandrefana
mikamboty,kamboty,mi~,kamboty
misesitra,sesitra,mi~,sesitra
miankany,ankany,mi~,ankany
mikamenona,kamenona,mi~,kamenona
misetaseta,setaseta,mi~,setaseta
mianky,anky,mi~,anky
mikamentsona,kamentsona,mi~,kamentsona
misetra,setra,mi~,setra
miankina,ankina,mi~,ankina
mikanda,kanda,mi~,kanda
misetrasetra,setra,mi~,setrasetra
mianko,anko,mi~,anko
mikandy,kandy,mi~,kandy
misetry,setry,mi~,setry
mianoka,anoka,mi~,anoka
mikandikandy,kandikandy,mi~,kandikandy
misetsa,setsa,mi~,setsa
mianonanona,anonanona,mi~,anonanona
mikandrakandra,kandrakandra,mi~,kandrakandra
misevosevo,sevosevo,mi~,sevosevo
mianotra,anotra,mi~,anotra
mikandrana,kandrana,mi~,kandrana
misiaka,siaka,mi~,siaka
miantaha,antaha,mi~,antaha
mikandrankandrana,kandrana,mi~,kandrankandrana
misiantsiana,siantsiana,mi~,siantsiana
miantefa,antefa,mi~,antefa
misiasia,siasia,mi~,siasia
miantehitra,antehitra,mi~,antehitra
mikanikany,kanikany,mi~,kanikany
misidina,sidina,mi~,sidina
miantitra,antitra,mi~,antitra
mikanja,kanja,mi~,kanja
misidiondiona,sidiondiona,mi~,sidiondiona
miantoana,antoana,mi~,antoana
mikanjy,kanjy,mi~,kanjy
misifitse,sifitse,mi~,sifitse
miantoandro,antoandro,mi~,antoandro
mikanonkanona,kanonkanona,mi~,kanonkanona
misifotra,sifotra,mi~,sifotra
miantoka,antoka,mi~,antoka
mikantsana,kantsana,mi~,kantsana
misika,sika,mi~,sika
miantoke,antoke,mi~,antoke
mikantsona,kantsona,mi~,kantsona
misiky,siky,mi~,siky
miantomotra,antomotra,mi~,antomotra
mikaodikaody,kaody,mi~,kaodikaody
misikidy,sikidy,mi~,sikidy
miantonta,tonta,mi~,antonta
mikaoka,kaoka,mi~,kaoka
misikily,sikily,mi~,sikily
miantoraka,antoraka,mi~,antoraka
mikaoke,kaoke,mi~,kaoke
misikina,sikina,mi~,sikina
miantra,antra,mi~,antra
mikaona,kaona,mi~,kaona
misilaka,silaka,mi~,silaka
miantsa,antsa,mi~,antsa
mikaonkaona,kaonkaona,mi~,kaonkaona
misilantsilana,silantsilana,mi~,silantsilana
miantsambo,antsambo,mi~,antsambo
mikaonty,kaonty,mi~,kaonty
misilatra,silatra,mi~,silatra
miantsambotra,antsambotra,mi~,antsambotra
mikaozatra,ozatra,mi~,kaozatra
misilisily,sily,mi~,silisily
miantsampy,antsampy,mi~,antsampy
mikapa,kapa,mi~,kapa
misimaka,simaka,mi~,simaka
miantsanga,antsanga,mi~,antsanga
mikapakapa,kapa,mi~,kapakapa
misimba,simba,mi~,simba
mikapake,kapake,mi~,kapake
misimosimo,simosimo,mi~,simosimo
miantsinanana,atsinanana,mi~,antsinanana
mikapaoty,kapaoty,mi~,kapaoty
misinda,sinda,mi~,sinda
miantso,antso,mi~,antso
mikapetoke,kapetoke,mi~,kapetoke
misindaka,sindaka,mi~,sindaka
miantsoantso,antso,mi~,antsoantso
mikapetsy,fetsy,mi~,kapetsy
misinga,singa,mi~,singa
miantsona,antsona,mi~,antsona
mikapike,kapike,mi~,kapike
misingana,singana,mi~,singana
miantsorona,antsorona,mi~,antsorona
mikapily,kapily,mi~,kapily
misingotra,singotra,mi~,singotra
miaoriana,aoriana,mi~,aoriana
mikapilipily,kapily,mi~,kapilipily
misinisiny,sinisiny,mi~,sinisiny
miaotra,aotra,mi~,aotra
mikapoake,kapoake,mi~,kapoake
misinjake,sinjake,mi~,sinjake
miapanapana,apana,mi~,apanapana
mikapoka,kapoka,mi~,kapoka
misinjike,sinjike,mi~,sinjike
miapoka,apoka,mi~,apoka
mikapoke,kapoke,mi~,kapoke
misintaka,sintaka,mi~,sintaka
miapokapoka,apoka,mi~,apokapoka
mikaraboka,karaboka,mi~,karaboka
misinto,sinto,mi~,sinto
miara,ara,mi~,ara
mikaraingo,karaingo,mi~,karaingo
misintona,sintona,mi~,sintona
miarahaba,arahaba,mi~,arahaba
mikarainkona,karainkona,mi~,karainkona
misintsike,sintsike,mi~,sintsike
miaraka,araka,mi~,araka
mikaraka,karaka,mi~,karaka
misioka,sioka,mi~,sioka
miarana,arana,mi~,arana
mikarakadisake,karakadisake,mi~,karakadisake
misiontsiona,siontsiona,mi~,siontsiona
miare,are,mi~,are
mikarakara,karakara,mi~,karakara
misisy,sisy,mi~,sisy
miary,ary,mi~,ary
mikarama,karama,mi~,karama
misisika,sisika,mi~,sisika
miarina,arina,mi~,arina
mikaramentsona,karamentsona,mi~,karamentsona
misisike,sisike,mi~,sisike
miarinarina,arina,mi~,arinarina
mikarantsana,karantsana,mi~,karantsana
misitake,sitake,mi~,sitake
miarira,arira,mi~,arira
mikaraoka,karaoka,mi~,karaoka
misitisity,sitisity,mi~,sitisity
miaritra,aritra,mi~,aritra
mikarapaky,karapaky,mi~,karapaky
misito,sito,mi~,sito
miaro,aro,mi~,aro
mikarapoka,kapoka,mi~,karapoka
misitraka,sitraka,mi~,sitraka
miasa,asa,mi~,asa
mikarariana,riana,mi~,karariana
misitrika,sitrika,mi~,sitrika
miasy,asy,mi~,asy
mikaratake,karatake,mi~,karatake
misitse,sitse,mi~,sitse
miatatra,atatra,mi~,atatra
mikaratsaka,karatsaka,mi~,karatsaka
misivana,sivana,mi~,sivana
miatiaty,atiaty,mi~,atiaty
mikaratsake,karatsake,mi~,karatsake
misivy,sivy,mi~,sivy
miatikatika,atikatika,mi~,atikatika
mikaravasy,karavasy,mi~,karavasy
misivongo,sivongo,mi~,sivongo
miatitra,atitra,mi~,atitra
mikarenatse,karenatse,mi~,karenatse
misizike,sizike,mi~,sizike
miato,ato,mi~,ato
mikarenjy,karenjy,mi~,karenjy
misoaka,soaka,mi~,soaka
miatoato,atoato,mi~,atoato
mikarepoka,karepoka,mi~,karepoka
misobilaitra,sobilaitra,mi~,sobilaitra
miatoka,atoka,mi~,atoka
mikarepoke,karepoke,mi~,karepoke
misobilatra,sobilatra,mi~,sobilatra
miatrana,atrana,mi~,atrana
mikaretoka,ketoka,mi~,karetoka
misodika,sodika,mi~,sodika
miatrika,atrika,mi~,atrika
mikaretsaka,karetsaka,mi~,karetsaka
misodisody,sodisody,mi~,sodisody
miatsa,atsa,mi~,atsa
mikaretsika,karetsika,mi~,karetsika
misofina,sofina,mi~,sofina
miatse,atse,mi~,atse
mikarikarike,karikarike,mi~,karikarike
misohika,sohika,mi~,sohika
miava,ava,mi~,ava
mikaroka,karoka,mi~,karoka
misohitika,sohitika,mi~,sohitika
miavaka,avaka,mi~,avaka
mikasa,kasa,mi~,kasa
misointsoina,sointsoina,mi~,sointsoina
miavake,avake,mi~,avake
mikasaoka,kasaoka,mi~,kasaoka
misoitra,soitra,mi~,soitra
miave,ave,mi~,ave
mikasika,kasika,mi~,kasika
misoka,soka,mi~,soka
miavy,avy,mi~,avy
mikasikasy,kasy,mi~,kasikasy
misokaka,sokaka,mi~,sokaka
miavoavo,avoavo,mi~,avoavo
mikasikasika,kasika,mi~,kasikasika
misokana,sokana,mi~,sokana
miavona,avona,mi~,avona
mikasike,kasike,mi~,kasike
misokatra,sokatra,mi~,sokatra
miavonavona,avona,mi~,avonavona
mikasikety,kasikety,mi~,kasikety
misokatrika,sokatrika,mi~,sokatrika
miavosa,avosa,mi~,avosa
mikasoka,kasoka,mi~,kasoka
misokatse,sokatse,mi~,sokatse
miavotra,avotra,mi~,avotra
mikatoke,katoke,mi~,katoke
misokenjoke,sokenjoke,mi~,sokenjoke
miavovona,avovona,mi~,avovona
mikatona,katona,mi~,katona
misoketraka,soketraka,mi~,soketraka
miba,ba,mi~,ba
mikatrafay,katrafay,mi~,katrafay
